country,client_type,average_basket,average_price,visit_number,age,gender,hobbies,customer_id
fr,occasional,3.0,1771.0,2.0,77.0,male,,7973
fr,occasional,2.0,3491.0,2.0,47.0,male,,7974
fr,vip,2.0,8605.0,17.0,64.0,male,,7975
fr,occasional,1.0,1783.0,1.0,57.0,female,,7976
uk,occasional,3.0,7441.0,2.0,69.0,male,,7977
uk,occasional,2.0,8385.0,3.0,58.0,male,,7978
uk,frequent,4.0,10700.0,10.0,44.0,male,,7979
fr,occasional,1.0,2461.0,1.0,61.0,female,,7980
fr,occasional,1.0,2133.0,3.0,40.0,male,movies,7981
fr,occasional,1.0,2423.0,3.0,46.0,male,,7982
uk,occasional,3.0,8237.0,2.0,47.0,female,,7983
fr,frequent,1.0,7019.0,7.0,70.0,male,movies,7984
fr,occasional,1.0,2443.0,2.0,41.0,male,,7985
fr,occasional,1.0,2468.0,2.0,77.0,male,,7986
fr,vip,2.0,10180.0,15.0,70.0,male,,7987
fr,occasional,1.0,1571.0,1.0,59.0,male,,7988
uk,occasional,4.0,5500.0,4.0,63.0,male,,7989
fr,occasional,1.0,1973.0,2.0,44.0,female,,7990
fr,occasional,1.0,1294.0,1.0,54.0,male,,7991
fr,occasional,1.0,2615.0,2.0,58.0,male,reading,7992
fr,occasional,1.0,1532.0,2.0,50.0,male,,7993
fr,occasional,2.0,1355.0,3.0,47.0,male,,7994
fr,occasional,1.0,2513.0,1.0,53.0,female,,7995
fr,occasional,1.0,2383.0,4.0,75.0,female,,7996
it,occasional,1.0,1497.0,1.0,54.0,male,,7997
it,occasional,1.0,1260.0,2.0,62.0,male,,7998
it,occasional,3.0,1546.0,1.0,43.0,,,7999
fr,frequent,3.0,5989.0,15.0,49.0,female,reading,8000
fr,occasional,1.0,2792.0,3.0,60.0,female,,8001
fr,occasional,2.0,,2.0,43.0,male,,8002
fr,occasional,3.0,2042.0,3.0,64.0,male,,8003
fr,occasional,3.0,2623.0,3.0,58.0,male,movies,8004
fr,occasional,1.0,1870.0,2.0,62.0,male,,8005
it,occasional,1.0,1459.0,2.0,46.0,male,,8006
uk,frequent,7.0,8671.0,6.0,55.0,male,,8007
uk,frequent,6.0,11914.0,12.0,54.0,male,,8008
fr,occasional,2.0,1478.0,1.0,59.0,male,,8009
fr,occasional,1.0,1502.0,2.0,81.0,male,,8010
it,occasional,2.0,,3.0,64.0,male,,8011
it,occasional,1.0,1723.0,2.0,56.0,male,,8012
it,occasional,2.0,-1.0,3.0,65.0,male,,8013
fr,occasional,3.0,2416.0,2.0,68.0,male,,8014
it,occasional,1.0,2131.0,1.0,53.0,male,,8015
uk,occasional,4.0,6529.0,4.0,54.0,male,,8016
fr,occasional,1.0,1367.0,2.0,50.0,male,,8017
fr,occasional,2.0,2590.0,3.0,35.0,male,,8018
fr,occasional,3.0,,1.0,55.0,,,8019
fr,occasional,3.0,1948.0,3.0,54.0,male,movies,8020
uk,occasional,3.0,6779.0,3.0,61.0,male,,8021
uk,occasional,3.0,5009.0,1.0,47.0,male,,8022
uk,occasional,4.0,5004.0,2.0,59.0,male,,8023
uk,vip,3.0,14699.0,15.0,64.0,male,,8024
fr,occasional,1.0,2642.0,1.0,44.0,male,,8025
fr,occasional,2.0,2367.0,3.0,70.0,male,,8026
fr,occasional,2.0,3197.0,2.0,23.0,female,,8027
fr,frequent,1.0,6270.0,16.0,56.0,male,,8028
uk,occasional,3.0,3056.0,2.0,62.0,male,,8029
fr,occasional,2.0,1480.0,1.0,50.0,female,,8030
fr,occasional,1.0,1781.0,2.0,64.0,male,reading,8031
fr,occasional,1.0,3006.0,4.0,66.0,male,,8032
fr,occasional,3.0,1216.0,3.0,64.0,female,,8033
uk,occasional,3.0,,2.0,39.0,male,,8034
it,occasional,2.0,1884.0,1.0,57.0,female,,8035
uk,occasional,1.0,9083.0,4.0,59.0,female,,8036
fr,occasional,2.0,-1.0,2.0,48.0,male,reading,8037
fr,frequent,1.0,5797.0,6.0,66.0,male,,8038
uk,occasional,2.0,7434.0,2.0,82.0,male,,8039
it,occasional,2.0,1406.0,2.0,44.0,male,,8040
fr,occasional,1.0,1251.0,3.0,57.0,female,,8041
it,occasional,3.0,1385.0,3.0,63.0,female,reading,8042
fr,occasional,2.0,1270.0,1.0,35.0,male,,8043
fr,occasional,1.0,1258.0,3.0,39.0,female,theaters,8044
fr,occasional,1.0,1998.0,2.0,,female,,8045
it,vip,5.0,4743.0,9.0,59.0,male,,8046
fr,frequent,2.0,5543.0,7.0,60.0,male,,8047
fr,occasional,1.0,1757.0,4.0,61.0,female,,8048
fr,occasional,2.0,2535.0,2.0,56.0,male,,8049
fr,occasional,2.0,1680.0,3.0,42.0,male,sport,8050
fr,frequent,2.0,5973.0,8.0,59.0,male,,8051
fr,occasional,2.0,2832.0,1.0,64.0,female,,8052
fr,occasional,2.0,,1.0,54.0,female,,8053
fr,occasional,2.0,2054.0,1.0,56.0,male,,8054
fr,occasional,1.0,1609.0,4.0,60.0,female,,8055
uk,frequent,3.0,9683.0,11.0,68.0,female,,8056
fr,frequent,1.0,5593.0,9.0,44.0,male,sport,8057
uk,occasional,4.0,5602.0,3.0,63.0,female,,8058
fr,occasional,3.0,2294.0,2.0,66.0,male,,8059
fr,occasional,1.0,1859.0,1.0,49.0,male,,8060
uk,frequent,7.0,10753.0,13.0,53.0,male,,8061
uk,frequent,8.0,-1.0,14.0,46.0,male,reading,8062
it,vip,4.0,7386.0,3.0,58.0,female,,8063
fr,occasional,4.0,-1.0,1.0,57.0,male,,8064
fr,occasional,1.0,1474.0,2.0,59.0,male,,8065
uk,occasional,3.0,,3.0,49.0,female,,8066
fr,occasional,1.0,1159.0,1.0,48.0,male,,8067
it,occasional,1.0,993.0,2.0,62.0,female,,8068
fr,occasional,1.0,,2.0,51.0,male,,8069
fr,occasional,3.0,1875.0,1.0,52.0,female,,8070
uk,frequent,4.0,9679.0,4.0,54.0,male,,8071
uk,frequent,3.0,8606.0,15.0,54.0,male,,8072
fr,occasional,1.0,,3.0,47.0,male,,8073
fr,occasional,2.0,1111.0,3.0,62.0,male,,8074
fr,occasional,1.0,2541.0,3.0,60.0,female,,8075
fr,occasional,1.0,-1.0,1.0,66.0,male,,8076
fr,frequent,3.0,6427.0,18.0,65.0,female,,8077
it,occasional,1.0,1462.0,1.0,49.0,male,,8078
it,occasional,2.0,1648.0,1.0,66.0,male,,8079
fr,occasional,1.0,1746.0,3.0,57.0,male,,8080
fr,occasional,1.0,2455.0,2.0,63.0,female,,8081
uk,occasional,1.0,8546.0,1.0,46.0,male,,8082
fr,occasional,1.0,2504.0,3.0,53.0,female,,8083
fr,occasional,1.0,1980.0,2.0,21.0,male,,8084
it,occasional,1.0,1523.0,1.0,51.0,male,,8085
fr,occasional,1.0,3498.0,1.0,49.0,male,,8086
fr,occasional,1.0,3637.0,3.0,73.0,male,,8087
fr,occasional,2.0,2297.0,1.0,67.0,female,sport,8088
uk,occasional,5.0,,2.0,50.0,male,,8089
fr,occasional,1.0,2423.0,3.0,30.0,male,,8090
fr,occasional,1.0,1970.0,1.0,65.0,female,,8091
fr,frequent,1.0,6491.0,4.0,57.0,male,reading,8092
uk,occasional,1.0,7167.0,1.0,,male,,8093
fr,frequent,3.0,5068.0,17.0,58.0,female,,8094
fr,frequent,2.0,5280.0,9.0,60.0,male,,8095
fr,frequent,2.0,6582.0,19.0,62.0,male,,8096
fr,occasional,1.0,1984.0,2.0,73.0,female,,8097
uk,occasional,1.0,,1.0,70.0,male,,8098
it,occasional,2.0,-1.0,2.0,58.0,male,,8099
uk,occasional,3.0,7406.0,2.0,38.0,male,,8100
fr,frequent,3.0,6113.0,12.0,45.0,male,,8101
fr,occasional,1.0,2314.0,3.0,54.0,female,,8102
uk,occasional,4.0,,4.0,68.0,female,theaters,8103
fr,occasional,1.0,884.0,2.0,58.0,female,,8104
fr,occasional,1.0,1191.0,2.0,63.0,male,,8105
fr,frequent,2.0,7973.0,12.0,30.0,female,,8106
fr,occasional,2.0,2533.0,1.0,62.0,male,movies,8107
fr,frequent,2.0,5812.0,13.0,48.0,male,,8108
uk,occasional,2.0,5125.0,2.0,54.0,female,,8109
fr,occasional,1.0,1472.0,3.0,53.0,male,,8110
fr,frequent,2.0,5851.0,10.0,36.0,male,,8111
uk,frequent,3.0,9703.0,10.0,46.0,male,,8112
uk,occasional,5.0,6572.0,2.0,76.0,male,,8113
fr,occasional,1.0,2426.0,3.0,78.0,male,,8114
fr,vip,4.0,9653.0,17.0,43.0,male,,8115
fr,occasional,1.0,-1.0,2.0,52.0,male,,8116
uk,vip,5.0,14024.0,9.0,63.0,male,,8117
it,occasional,1.0,1196.0,2.0,61.0,female,,8118
fr,occasional,1.0,2664.0,2.0,42.0,female,,8119
fr,frequent,2.0,,9.0,69.0,female,,8120
fr,vip,2.0,10683.0,20.0,74.0,male,,8121
uk,occasional,2.0,6742.0,2.0,50.0,male,,8122
fr,occasional,2.0,2503.0,4.0,67.0,female,,8123
it,occasional,2.0,1404.0,1.0,31.0,male,,8124
fr,occasional,1.0,1975.0,3.0,59.0,male,,8125
fr,occasional,2.0,2081.0,2.0,51.0,male,,8126
uk,occasional,3.0,7545.0,1.0,68.0,female,,8127
uk,occasional,2.0,8079.0,3.0,52.0,male,,8128
fr,frequent,1.0,7124.0,1.0,46.0,male,,8129
uk,occasional,4.0,6557.0,2.0,75.0,male,movies,8130
uk,occasional,4.0,5656.0,3.0,49.0,female,,8131
fr,frequent,1.0,4961.0,3.0,61.0,male,,8132
it,occasional,1.0,,3.0,48.0,male,,8133
fr,occasional,1.0,1839.0,3.0,45.0,male,,8134
fr,occasional,2.0,2301.0,1.0,71.0,male,,8135
it,occasional,2.0,-1.0,1.0,46.0,male,,8136
fr,frequent,3.0,4878.0,4.0,56.0,male,,8137
uk,occasional,3.0,7743.0,3.0,32.0,male,,8138
uk,occasional,2.0,8446.0,3.0,47.0,female,,8139
it,occasional,1.0,1573.0,3.0,60.0,male,,8140
fr,occasional,2.0,2284.0,3.0,65.0,male,,8141
uk,frequent,6.0,10277.0,11.0,64.0,female,,8142
fr,vip,3.0,9455.0,13.0,63.0,female,,8143
fr,occasional,1.0,1936.0,3.0,54.0,male,,8144
it,occasional,1.0,1838.0,1.0,54.0,male,,8145
fr,frequent,2.0,5510.0,7.0,48.0,male,,8146
uk,occasional,4.0,6754.0,4.0,41.0,male,,8147
fr,frequent,2.0,5629.0,14.0,63.0,male,,8148
fr,occasional,1.0,929.0,3.0,55.0,male,,8149
uk,occasional,3.0,6239.0,2.0,45.0,female,,8150
uk,vip,4.0,17845.0,11.0,57.0,male,reading,8151
it,occasional,2.0,1511.0,2.0,39.0,male,,8152
it,vip,1.0,7828.0,5.0,45.0,male,,8153
fr,occasional,1.0,1649.0,3.0,51.0,male,sport,8154
uk,frequent,4.0,7398.0,10.0,69.0,male,,8155
fr,occasional,1.0,2398.0,1.0,48.0,male,,8156
fr,occasional,1.0,3041.0,1.0,47.0,male,,8157
uk,vip,5.0,28137.0,8.0,53.0,male,,8158
fr,occasional,1.0,2206.0,2.0,51.0,female,reading,8159
fr,occasional,3.0,2041.0,1.0,57.0,male,theaters,8160
fr,frequent,1.0,,22.0,43.0,,,8161
fr,frequent,1.0,6229.0,11.0,51.0,female,,8162
fr,occasional,1.0,1699.0,2.0,49.0,male,,8163
it,vip,3.0,6931.0,7.0,66.0,male,,8164
fr,frequent,1.0,4671.0,13.0,51.0,male,,8165
uk,occasional,3.0,7428.0,3.0,55.0,male,,8166
it,occasional,3.0,1473.0,2.0,59.0,male,,8167
it,occasional,2.0,1596.0,2.0,63.0,male,,8168
uk,occasional,3.0,4715.0,3.0,46.0,female,movies,8169
uk,frequent,4.0,9680.0,12.0,49.0,male,,8170
fr,frequent,1.0,5342.0,15.0,48.0,female,,8171
uk,occasional,2.0,,1.0,55.0,male,,8172
fr,occasional,1.0,1641.0,3.0,37.0,male,,8173
uk,occasional,3.0,,1.0,44.0,male,,8174
it,occasional,3.0,1286.0,2.0,61.0,male,,8175
fr,frequent,2.0,5703.0,15.0,63.0,male,reading,8176
fr,occasional,1.0,981.0,3.0,47.0,male,,8177
fr,occasional,2.0,1335.0,3.0,48.0,female,,8178
fr,occasional,1.0,2506.0,1.0,42.0,female,,8179
fr,frequent,2.0,5028.0,9.0,58.0,male,,8180
fr,occasional,2.0,2629.0,2.0,60.0,male,,8181
fr,occasional,1.0,3316.0,3.0,54.0,female,,8182
it,occasional,2.0,1928.0,2.0,57.0,male,,8183
uk,occasional,3.0,8491.0,4.0,45.0,male,,8184
fr,occasional,1.0,1714.0,3.0,37.0,male,,8185
fr,occasional,2.0,-1.0,3.0,66.0,male,,8186
fr,occasional,1.0,1040.0,3.0,51.0,female,,8187
it,occasional,1.0,1523.0,3.0,60.0,male,,8188
uk,occasional,4.0,5749.0,2.0,62.0,male,,8189
fr,frequent,3.0,4739.0,5.0,68.0,male,,8190
fr,frequent,1.0,6038.0,5.0,50.0,male,,8191
fr,occasional,1.0,2784.0,2.0,61.0,female,,8192
fr,frequent,3.0,6234.0,6.0,70.0,female,movies,8193
uk,vip,6.0,20221.0,13.0,56.0,male,,8194
fr,frequent,2.0,5053.0,14.0,73.0,female,,8195
fr,occasional,1.0,436.0,2.0,74.0,male,,8196
fr,occasional,2.0,2115.0,4.0,51.0,male,,8197
fr,occasional,1.0,1448.0,1.0,50.0,male,,8198
fr,occasional,1.0,2182.0,3.0,58.0,female,,8199
uk,frequent,4.0,8884.0,7.0,,male,,8200
fr,occasional,1.0,2911.0,3.0,65.0,female,,8201
uk,occasional,3.0,6395.0,4.0,63.0,male,,8202
fr,occasional,1.0,1407.0,1.0,70.0,male,,8203
fr,frequent,2.0,3658.0,11.0,53.0,male,,8204
fr,frequent,1.0,5508.0,14.0,,female,,8205
fr,frequent,3.0,,8.0,61.0,female,reading,8206
fr,vip,2.0,10278.0,18.0,58.0,male,,8207
fr,frequent,4.0,6950.0,17.0,46.0,,,8208
fr,occasional,1.0,3557.0,2.0,60.0,male,,8209
it,occasional,1.0,1258.0,2.0,52.0,male,,8210
uk,frequent,4.0,10376.0,6.0,56.0,male,,8211
uk,frequent,2.0,9919.0,8.0,53.0,female,,8212
fr,occasional,1.0,2108.0,4.0,50.0,male,,8213
uk,occasional,3.0,7049.0,1.0,59.0,male,reading,8214
fr,occasional,1.0,2044.0,1.0,65.0,male,,8215
fr,occasional,1.0,2786.0,2.0,59.0,male,,8216
it,occasional,3.0,1119.0,2.0,50.0,male,,8217
uk,occasional,3.0,6737.0,3.0,42.0,female,,8218
uk,occasional,2.0,9673.0,1.0,53.0,female,,8219
fr,occasional,2.0,1589.0,1.0,58.0,female,,8220
fr,frequent,2.0,8454.0,15.0,31.0,male,,8221
uk,frequent,7.0,10749.0,15.0,47.0,male,,8222
uk,occasional,3.0,7599.0,2.0,59.0,male,,8223
fr,occasional,1.0,1193.0,1.0,51.0,male,movies,8224
fr,frequent,1.0,5812.0,9.0,47.0,female,,8225
uk,vip,6.0,15450.0,8.0,67.0,male,sport,8226
uk,occasional,3.0,5309.0,2.0,56.0,male,movies,8227
fr,occasional,1.0,2061.0,2.0,56.0,female,,8228
uk,occasional,3.0,8571.0,3.0,54.0,male,,8229
uk,occasional,4.0,,2.0,55.0,female,,8230
uk,occasional,2.0,7466.0,2.0,55.0,female,,8231
fr,occasional,1.0,1690.0,1.0,54.0,male,,8232
fr,occasional,1.0,,2.0,,male,,8233
fr,vip,4.0,11490.0,27.0,73.0,male,,8234
fr,frequent,2.0,5204.0,11.0,42.0,female,,8235
uk,occasional,2.0,6402.0,2.0,53.0,male,,8236
fr,occasional,2.0,2294.0,1.0,56.0,male,,8237
fr,occasional,1.0,3109.0,3.0,49.0,male,,8238
uk,frequent,5.0,10811.0,10.0,69.0,male,,8239
fr,occasional,3.0,1448.0,1.0,82.0,male,movies,8240
uk,occasional,2.0,7839.0,2.0,36.0,male,,8241
uk,frequent,1.0,9472.0,16.0,50.0,female,,8242
uk,frequent,4.0,10265.0,15.0,48.0,male,,8243
fr,occasional,2.0,2583.0,2.0,65.0,female,,8244
fr,occasional,1.0,2816.0,1.0,50.0,female,,8245
it,occasional,1.0,1316.0,2.0,44.0,male,,8246
fr,occasional,2.0,2578.0,2.0,55.0,female,,8247
uk,occasional,3.0,7702.0,1.0,50.0,female,,8248
uk,occasional,3.0,6254.0,1.0,56.0,male,,8249
it,occasional,2.0,1532.0,1.0,,,,8250
uk,occasional,3.0,5820.0,3.0,38.0,female,reading,8251
uk,occasional,3.0,7015.0,2.0,54.0,female,,8252
fr,occasional,1.0,1529.0,3.0,52.0,female,,8253
fr,frequent,3.0,5052.0,15.0,41.0,male,sport,8254
uk,vip,6.0,20943.0,9.0,61.0,male,,8255
fr,frequent,2.0,6283.0,11.0,45.0,male,,8256
fr,occasional,1.0,1767.0,2.0,41.0,male,,8257
uk,occasional,3.0,5955.0,1.0,41.0,male,,8258
it,occasional,2.0,1324.0,4.0,44.0,male,,8259
uk,occasional,3.0,6974.0,3.0,51.0,male,,8260
fr,frequent,2.0,6718.0,3.0,62.0,female,,8261
fr,occasional,2.0,1509.0,4.0,62.0,female,,8262
uk,occasional,2.0,6087.0,3.0,52.0,female,,8263
fr,occasional,1.0,1269.0,3.0,65.0,male,,8264
it,occasional,2.0,1028.0,1.0,62.0,male,sport,8265
uk,occasional,2.0,6433.0,4.0,54.0,male,,8266
fr,occasional,1.0,2086.0,1.0,55.0,male,,8267
fr,vip,5.0,11315.0,21.0,64.0,male,,8268
fr,occasional,3.0,2353.0,2.0,60.0,male,movies,8269
uk,occasional,3.0,6883.0,1.0,53.0,male,,8270
fr,vip,3.0,11175.0,11.0,52.0,male,,8271
uk,occasional,1.0,9472.0,1.0,45.0,male,,8272
uk,frequent,5.0,9892.0,10.0,47.0,female,,8273
it,occasional,1.0,1614.0,3.0,52.0,male,,8274
uk,occasional,4.0,9090.0,4.0,64.0,male,,8275
uk,occasional,3.0,-1.0,2.0,45.0,male,movies,8276
fr,frequent,1.0,5214.0,12.0,65.0,male,,8277
fr,occasional,1.0,-1.0,4.0,71.0,male,,8278
fr,occasional,1.0,1832.0,1.0,41.0,female,,8279
fr,occasional,2.0,2216.0,1.0,55.0,female,,8280
fr,occasional,1.0,2394.0,3.0,60.0,female,,8281
fr,occasional,2.0,1716.0,2.0,50.0,female,,8282
uk,vip,7.0,19978.0,8.0,51.0,female,,8283
fr,occasional,1.0,2193.0,1.0,31.0,female,,8284
fr,occasional,1.0,2245.0,3.0,52.0,female,,8285
fr,occasional,1.0,1705.0,2.0,42.0,male,,8286
fr,occasional,1.0,1756.0,2.0,61.0,male,,8287
fr,occasional,1.0,2998.0,3.0,,female,,8288
fr,occasional,2.0,-1.0,1.0,47.0,male,movies,8289
fr,occasional,1.0,2092.0,3.0,62.0,male,,8290
uk,frequent,5.0,8901.0,10.0,54.0,male,,8291
fr,frequent,3.0,5304.0,20.0,31.0,female,,8292
it,occasional,1.0,1400.0,2.0,62.0,male,,8293
fr,occasional,1.0,3104.0,1.0,62.0,male,,8294
uk,frequent,4.0,10054.0,7.0,51.0,male,,8295
fr,frequent,2.0,5987.0,12.0,55.0,male,,8296
uk,occasional,3.0,8996.0,3.0,62.0,female,,8297
fr,frequent,2.0,6596.0,14.0,47.0,male,,8298
fr,occasional,1.0,1741.0,2.0,64.0,female,,8299
fr,occasional,1.0,,1.0,63.0,female,,8300
fr,occasional,2.0,1713.0,2.0,50.0,male,,8301
fr,occasional,1.0,2083.0,1.0,49.0,male,,8302
fr,occasional,3.0,1769.0,1.0,58.0,male,,8303
it,occasional,1.0,1481.0,2.0,69.0,female,,8304
fr,occasional,1.0,1553.0,1.0,69.0,female,,8305
uk,occasional,3.0,8707.0,2.0,39.0,male,,8306
uk,occasional,2.0,4803.0,2.0,54.0,male,sport,8307
uk,occasional,2.0,8385.0,2.0,65.0,male,,8308
uk,vip,4.0,19933.0,13.0,43.0,male,,8309
fr,occasional,1.0,1704.0,1.0,55.0,male,,8310
fr,occasional,2.0,1186.0,2.0,60.0,female,,8311
uk,occasional,4.0,7492.0,3.0,50.0,male,,8312
fr,occasional,2.0,1986.0,1.0,54.0,female,,8313
it,occasional,1.0,1383.0,2.0,55.0,,,8314
fr,occasional,2.0,1453.0,4.0,65.0,female,,8315
uk,occasional,3.0,,2.0,58.0,male,,8316
fr,occasional,2.0,2416.0,4.0,42.0,male,,8317
fr,occasional,1.0,1915.0,2.0,54.0,male,,8318
uk,vip,5.0,19046.0,6.0,57.0,female,,8319
fr,occasional,2.0,2427.0,3.0,46.0,male,,8320
uk,occasional,3.0,7688.0,1.0,37.0,male,,8321
uk,occasional,2.0,6423.0,2.0,60.0,male,,8322
it,occasional,3.0,1354.0,4.0,53.0,male,,8323
fr,occasional,1.0,2094.0,3.0,74.0,male,,8324
fr,occasional,1.0,1655.0,5.0,61.0,male,,8325
fr,frequent,2.0,5267.0,9.0,65.0,male,,8326
uk,vip,4.0,22578.0,10.0,54.0,male,,8327
uk,occasional,3.0,7483.0,1.0,47.0,male,,8328
uk,vip,6.0,20930.0,9.0,46.0,female,,8329
fr,frequent,2.0,7139.0,13.0,58.0,male,,8330
uk,occasional,4.0,5373.0,4.0,66.0,male,,8331
fr,vip,3.0,12103.0,33.0,53.0,male,,8332
uk,frequent,4.0,10059.0,8.0,49.0,female,,8333
uk,occasional,3.0,6038.0,3.0,62.0,male,,8334
fr,occasional,1.0,1758.0,1.0,53.0,female,,8335
uk,occasional,4.0,8943.0,1.0,45.0,male,,8336
uk,occasional,4.0,7965.0,2.0,70.0,female,,8337
fr,frequent,1.0,6046.0,6.0,60.0,female,,8338
fr,occasional,1.0,2106.0,2.0,52.0,male,,8339
fr,frequent,1.0,6587.0,6.0,46.0,female,,8340
fr,occasional,1.0,1510.0,2.0,57.0,female,,8341
uk,vip,4.0,20995.0,13.0,41.0,male,,8342
fr,frequent,3.0,5633.0,9.0,46.0,male,,8343
fr,occasional,1.0,2010.0,3.0,53.0,female,sport,8344
uk,occasional,2.0,7899.0,2.0,65.0,female,,8345
fr,occasional,1.0,1413.0,2.0,52.0,female,sport,8346
fr,occasional,1.0,2720.0,3.0,52.0,male,,8347
it,occasional,1.0,1813.0,3.0,55.0,female,,8348
fr,frequent,3.0,6287.0,17.0,48.0,female,,8349
fr,occasional,1.0,1799.0,1.0,43.0,male,,8350
fr,occasional,2.0,1686.0,2.0,40.0,male,,8351
fr,occasional,1.0,1809.0,1.0,34.0,male,,8352
fr,frequent,1.0,7209.0,14.0,56.0,male,,8353
fr,occasional,2.0,,1.0,64.0,male,,8354
uk,occasional,5.0,7373.0,2.0,61.0,male,reading,8355
fr,occasional,1.0,1745.0,2.0,53.0,male,,8356
fr,occasional,2.0,1019.0,1.0,58.0,male,,8357
uk,occasional,3.0,7397.0,3.0,57.0,male,,8358
fr,frequent,1.0,6205.0,9.0,51.0,male,,8359
fr,frequent,1.0,6513.0,1.0,,male,,8360
uk,occasional,4.0,8660.0,1.0,41.0,male,theaters,8361
fr,occasional,1.0,2467.0,3.0,53.0,male,,8362
uk,occasional,3.0,6344.0,4.0,70.0,male,,8363
fr,occasional,2.0,,1.0,46.0,male,,8364
fr,occasional,2.0,2426.0,2.0,53.0,female,,8365
fr,vip,3.0,9846.0,32.0,59.0,female,,8366
uk,frequent,2.0,10775.0,7.0,58.0,male,,8367
uk,occasional,3.0,5562.0,2.0,43.0,male,,8368
it,occasional,1.0,1169.0,4.0,57.0,male,,8369
fr,frequent,1.0,5328.0,2.0,46.0,female,,8370
uk,occasional,3.0,5738.0,1.0,56.0,female,,8371
fr,frequent,1.0,5849.0,16.0,81.0,male,,8372
uk,occasional,2.0,9196.0,1.0,62.0,male,,8373
uk,occasional,1.0,5347.0,1.0,73.0,male,,8374
fr,occasional,2.0,2102.0,1.0,57.0,female,,8375
fr,occasional,2.0,3400.0,4.0,45.0,female,reading,8376
fr,occasional,1.0,1489.0,1.0,67.0,male,,8377
fr,occasional,1.0,2060.0,2.0,67.0,male,,8378
fr,occasional,1.0,1979.0,2.0,58.0,male,,8379
it,occasional,1.0,1230.0,1.0,55.0,female,sport,8380
uk,frequent,8.0,9557.0,12.0,62.0,female,,8381
fr,occasional,1.0,686.0,2.0,63.0,male,theaters,8382
fr,occasional,1.0,1642.0,1.0,55.0,male,,8383
fr,occasional,1.0,1517.0,2.0,45.0,male,,8384
fr,frequent,1.0,5302.0,5.0,55.0,female,,8385
fr,frequent,2.0,6074.0,14.0,73.0,male,,8386
fr,occasional,1.0,2614.0,1.0,44.0,female,,8387
fr,occasional,2.0,2758.0,1.0,46.0,male,,8388
uk,occasional,3.0,7302.0,3.0,51.0,female,,8389
fr,frequent,1.0,4866.0,17.0,62.0,male,,8390
uk,frequent,3.0,9599.0,7.0,67.0,male,,8391
fr,occasional,1.0,1881.0,1.0,53.0,female,,8392
fr,occasional,1.0,3071.0,1.0,44.0,female,,8393
fr,frequent,1.0,3504.0,7.0,62.0,male,,8394
fr,occasional,1.0,2531.0,2.0,60.0,female,,8395
fr,occasional,2.0,,2.0,42.0,male,,8396
fr,occasional,1.0,1839.0,1.0,43.0,male,,8397
fr,occasional,2.0,2725.0,2.0,50.0,female,,8398
fr,frequent,2.0,7684.0,13.0,39.0,female,,8399
fr,occasional,1.0,2700.0,2.0,67.0,male,,8400
fr,occasional,2.0,825.0,1.0,,male,,8401
fr,frequent,1.0,5261.0,15.0,64.0,male,,8402
uk,occasional,3.0,6358.0,2.0,69.0,female,,8403
fr,frequent,3.0,6866.0,1.0,54.0,male,,8404
fr,occasional,1.0,3407.0,1.0,54.0,male,,8405
fr,occasional,1.0,2763.0,2.0,56.0,male,,8406
fr,occasional,2.0,2875.0,1.0,51.0,male,,8407
fr,occasional,2.0,1973.0,1.0,42.0,male,,8408
fr,occasional,1.0,2248.0,3.0,56.0,male,,8409
fr,occasional,2.0,2250.0,3.0,55.0,female,,8410
uk,occasional,4.0,,1.0,60.0,female,,8411
uk,occasional,4.0,9384.0,2.0,38.0,male,,8412
uk,occasional,3.0,,1.0,41.0,female,,8413
uk,vip,7.0,24003.0,9.0,41.0,male,,8414
fr,frequent,3.0,6184.0,1.0,31.0,male,,8415
fr,occasional,1.0,2911.0,1.0,48.0,male,,8416
it,occasional,1.0,1612.0,1.0,49.0,female,,8417
fr,occasional,1.0,2797.0,3.0,49.0,male,sport,8418
fr,occasional,1.0,1972.0,2.0,65.0,male,,8419
fr,frequent,1.0,6542.0,28.0,49.0,male,,8420
fr,occasional,1.0,2242.0,2.0,53.0,female,,8421
uk,occasional,2.0,9729.0,3.0,58.0,male,,8422
fr,frequent,5.0,6471.0,4.0,49.0,,,8423
fr,frequent,1.0,5892.0,18.0,52.0,female,,8424
fr,occasional,1.0,1554.0,2.0,59.0,male,,8425
fr,occasional,1.0,1634.0,2.0,69.0,male,,8426
fr,occasional,1.0,1902.0,3.0,46.0,male,,8427
fr,frequent,2.0,6503.0,14.0,59.0,male,,8428
fr,occasional,1.0,1651.0,1.0,69.0,female,,8429
fr,occasional,1.0,1197.0,1.0,44.0,male,movies,8430
uk,vip,4.0,18646.0,15.0,47.0,female,,8431
fr,occasional,2.0,710.0,2.0,57.0,female,,8432
fr,occasional,1.0,1742.0,2.0,63.0,male,,8433
uk,occasional,4.0,9159.0,1.0,50.0,female,,8434
uk,occasional,4.0,,2.0,60.0,female,,8435
it,vip,1.0,7821.0,6.0,49.0,male,,8436
it,occasional,1.0,1703.0,2.0,61.0,male,sport,8437
fr,occasional,1.0,2202.0,3.0,56.0,male,,8438
fr,occasional,1.0,1876.0,1.0,58.0,female,,8439
uk,vip,3.0,20376.0,6.0,54.0,female,,8440
fr,vip,3.0,10843.0,24.0,52.0,male,,8441
